story_id,title,description,genre,author,avg_reading_minutes,quality,publish_days_ago
S01406,The Courier II,"When a bomb-disposal expert is drawn into a city-wide blackout hiding a heist, they must confront what it truly costs. But every secret has its price.",Thriller,Lin Petrov,14.6,0.21227463215633302,158
S01407,Summit Fever,"After a river guide is drawn into a race across a dying glacier, they must confront what it truly costs. But every secret has its price.",Adventure,Kabir Fernandes,10.7,0.40252829300365967,359
S01408,Unspoken,"When a retired schoolmistress is drawn into a mother's choice that echoes for decades, they must confront what it truly costs. Nothing will ever be the same again.",Drama,Rahul Menon,29.7,0.7613370269117563,183
S01409,The Fifth Veda,"Against an exiled prince is drawn into a mortal chosen for a divine task, they must confront what it truly costs. Some doors, once opened, never close.",Mythology,Dev Fernandes,8.5,0.6181407112110416,97
S01410,The Ember Witch: Legacy,"Against a fallen knight is drawn into a cursed bloodline, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Fantasy,Aarav Chatterjee,10.6,0.1439415005109615,635
S01411,Coffee at Midnight,"Driven by an ambitious chef is drawn into a love that defies family expectations, they must confront what it truly costs. And time is running out.",Romance,Aarav Singh,44.9,0.5640743541905091,594
S01412,The Seventh Clue II,"Against a sharp-eyed journalist is drawn into an inheritance with deadly strings, they must confront what it truly costs. Nothing will ever be the same again.",Mystery,Naina Chatterjee,28.5,0.6333524732102075,551
S01413,Signal from Kepler,"In a world where a rogue android is drawn into a colony ship losing its memory, they must confront what it truly costs. But every secret has its price.",Science Fiction,Aditya Khan,43.4,0.6711815873933804,567
S01414,The Smiling Man,"Driven by a grieving father is drawn into a town that vanishes at night, they must confront what it truly costs. But every secret has its price.",Horror,Sofia Bose,28.3,0.8119041599092374,683
S01415,A Court of Ashes,"Driven by a young cartographer is drawn into a merchant caravan crossing empires, they must confront what it truly costs. But every secret has its price.",Historical Fiction,Meera Sharma,32.9,0.7010506399311002,247
S01416,Blackout Protocol,"In a world where an ex-intelligence officer is drawn into a journalist with one night to publish, they must confront what it truly costs. What follows changes everything.",Thriller,Meera Rao,20.1,0.7537257710223337,291
S01417,Peak of No Return: The Reckoning,"Driven by a washed-up mountaineer is drawn into a race across a dying glacier, they must confront what it truly costs. But every secret has its price.",Adventure,Marcus Bose,33.3,0.6841589625555762,109
S01418,Unspoken: Legacy,"After a first-generation doctor is drawn into a will that splits a family, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Drama,Kabir Iyer,35.0,0.7150492798601671,74
S01419,The Forest Exile,"When an exiled prince is drawn into a celestial weapon hidden on earth, they must confront what it truly costs. Some doors, once opened, never close.",Mythology,Marcus Mehta,16.9,0.7628512470281519,34
S01420,The Moonlit Crown: Legacy,"In a world where an exiled princess is drawn into a hidden portal, they must confront what it truly costs. And time is running out.",Fantasy,Vani Mehta,24.0,0.688561111281903,436
S01421,Paper Roses: Legacy,"In a world where a widowed architect is drawn into a love that defies family expectations, they must confront what it truly costs. But every secret has its price.",Romance,Vani Rao,39.5,0.47708857059620613,292
S01422,The Silent Witness,"Haunted by a sharp-eyed journalist is drawn into a decades-old cold case, they must confront what it truly costs. And time is running out.",Mystery,Rahul Khan,42.3,0.6619470389145345,366
S01423,The Mars Protocol Reborn,"In a world where a quantum engineer is drawn into a colony ship losing its memory, they must confront what it truly costs. Nothing will ever be the same again.",Science Fiction,Meera Menon,4.5,0.7937112579512253,410
S01424,Static: Legacy,"Haunted by a grieving father is drawn into something living under the floor, they must confront what it truly costs. And time is running out.",Horror,Lin Okafor,13.3,0.5195611677105644,76
S01425,The Silk Route Reborn,"After a merchant's daughter is drawn into a court intrigue over succession, they must confront what it truly costs. But every secret has its price.",Historical Fiction,Lin Nair,17.8,0.6756867622924799,638
S01426,Zero Hour Mumbai: The Reckoning,"When an ex-intelligence officer is drawn into a conspiracy reaching the highest office, they must confront what it truly costs. But every secret has its price.",Thriller,Priya Khan,31.8,0.749642469183444,537
S01427,Beyond the Ice Wall: Legacy,"When a river guide is drawn into a race across a dying glacier, they must confront what it truly costs. What follows changes everything.",Adventure,Vani Gupta,29.6,0.6744600154495636,433
S01428,A House Divided: Origins,"In a world where an estranged son is drawn into a mother's choice that echoes for decades, they must confront what it truly costs. What follows changes everything.",Drama,Rohan Menon,21.3,0.6846485830556073,1
S01429,Songs of the Naga,"When a river goddess in mortal form is drawn into a retelling from the vanquished side, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mythology,Aarav Tanaka,12.2,0.6166486340377093,602
S01430,The Lost Kingdom II,"After a reluctant young mage is drawn into a war between old gods, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Fantasy,Sofia Alvarez,4.9,0.5305408622949345,308
S01431,Second Chance Summer: The Reckoning,"Driven by an ambitious chef is drawn into a secret admirer's confession, they must confront what it truly costs. But every secret has its price.",Romance,Aditya Mehta,44.3,0.6664067089667189,224
S01432,A Study in Shadows,"Driven by a forensic accountant is drawn into a coded diary left behind, they must confront what it truly costs. But every secret has its price.",Mystery,Rohan Nair,29.9,0.6446013105924385,22
S01433,Orbital Decay II,"Driven by a rogue android is drawn into first contact gone wrong, they must confront what it truly costs. And time is running out.",Science Fiction,Elena Rao,35.6,0.6199788561128263,551
S01434,What the Forest Keeps: The Reckoning,"When a night-shift nurse is drawn into a house that remembers its dead, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Horror,Sara Tanaka,12.9,0.8220061590144978,16
S01435,Daughters of the Empire,"After a rebel poet is drawn into a family divided by partition, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Historical Fiction,Arjun Bose,24.1,0.7661516463377969,302
S01436,The Extraction: Origins,"Against a bomb-disposal expert is drawn into an informant burned by their own agency, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Thriller,Ananya Menon,13.8,0.6420594738129586,254
S01437,The Jungle Codex,"Haunted by a wildlife photographer is drawn into a race across a dying glacier, they must confront what it truly costs. Nothing will ever be the same again.",Adventure,Meera Mehta,31.5,0.7888326753079044,534
S01438,The Visiting Hour Reborn,"Against an estranged son is drawn into a will that splits a family, they must confront what it truly costs. Some doors, once opened, never close.",Drama,Rohan Alvarez,31.2,0.5516559748040291,469
S01439,The Churning,"Haunted by an exiled prince is drawn into a celestial weapon hidden on earth, they must confront what it truly costs. Some doors, once opened, never close.",Mythology,Arjun Fernandes,32.8,0.5465111248864822,92
S01440,The Forgotten Realm,"When an orphaned thief with strange powers is drawn into a dying magical realm, they must confront what it truly costs. But every secret has its price.",Fantasy,Naina Singh,39.3,0.40952452157842767,579
S01441,The Arranged Truth: The Reckoning,"Haunted by a shy librarian is drawn into an arranged match that becomes real, they must confront what it truly costs. And time is running out.",Romance,Sofia Iyer,5.4,0.43034473189901457,40
S01442,The Cartographer's Code: Origins,"Against a sharp-eyed journalist is drawn into a disappearance nobody reported, they must confront what it truly costs. Some doors, once opened, never close.",Mystery,Sara Khan,22.1,0.7554381913916101,264
S01443,The Terraform Wars: The Reckoning,"After a deep-space salvager is drawn into a colony ship losing its memory, they must confront what it truly costs. Some doors, once opened, never close.",Science Fiction,Vikram Okafor,35.6,0.5093338025195133,327
S01444,What the Forest Keeps Reborn,"After a grieving father is drawn into a ritual that must not be finished, they must confront what it truly costs. What follows changes everything.",Horror,Vikram Mehta,27.1,0.46127889187303295,377
S01445,Banners of the Deccan II,"Driven by a rebel poet is drawn into a merchant caravan crossing empires, they must confront what it truly costs. And time is running out.",Historical Fiction,Kabir Khan,25.6,0.9553820597989171,391
S01446,Blackout Protocol: Legacy,"After a cyber-crime analyst is drawn into an informant burned by their own agency, they must confront what it truly costs. But every secret has its price.",Thriller,Naina Menon,31.4,0.5703014849756681,48
S01447,Summit Fever,"After a treasure-hunting historian is drawn into a shipwreck holding an old secret, they must confront what it truly costs. Some doors, once opened, never close.",Adventure,Vikram Bose,40.0,0.512328833190404,700
S01448,What We Leave Behind,"In a world where an estranged son is drawn into two brothers and one farm, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Drama,Meera Das,12.3,0.49824135853984386,668
